Id,Name,Opportunity__c,Type,Amount,StageName,Probability,ForecastCategoryName,Most_Likely__c,CampaignId,License_Type__c,Contract_of_Yrs__c,CreatedDate,CloseDate,OwnerId,AccountId,ProductId
00630000003UTmRAAW,BluJays201211RAAW,"",New,35335.69,Qualified Out,0,Omitted,"","","","",2011-11-11,2012-05-31,00530000000pXA1AAM,00130000009YnyzAAC,ProductC
00630000003UTvrAAG,BluJays201211rAAG,"",New,35335.69,Qualified Out,0,Omitted,"","","","",2011-11-11,2012-05-31,00530000000pXA1AAM,00130000009YnLTAA0,ProductC
00630000003UYhCAAW,BadBoys201211CAAW,"","",0.00,Closed Lost,0,Omitted,"","","","",2011-11-11,2012-03-03,00530000000jHsfAAE,00130000009Z6xTAAS,Defective
00630000003VagsAAC,Big Corp201211sAAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aQDNAA2,Defective
00630000003VaKYAA0,Big Corp201211YAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aPokAAE,Defective
00630000003VaRoAAK,Big Corp201211oAAK,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-08-12,00530000000jHsfAAE,00130000009aNhDAAU,Defective
00630000003VbDRAA0,Big Corp201211RAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000kRamAAE,00130000009aPyZAAU,Defective
00630000003VbDrAAK,Big Corp201211rAAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000kRamAAE,00130000009aPfuAAE,Defective
00630000003VbMWAA0,Big Corp201211WAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aPMOAA2,Defective
00630000003VbtWAAS,iCompany201311WAAS,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-05-14,00530000000jHsfAAE,0013000000D842EAAR,Defective
00630000003VbuYAAS,Big Corp201211YAAS,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aSAuAAM,Defective
00630000003Vc1gAAC,Big Corp201211gAAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000kRamAAE,00130000009aSNrAAM,Defective
00630000003VcggAAC,Trees R Us201211gAAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009ac9tAAA,Defective
00630000003VcgVAAS,Big Corp201211VAAS,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aWeLAAU,Defective
00630000003VcpzAAC,Big Corp201211zAAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aWmoAAE,Defective
00630000003VcrHAAS,Big Corp201211HAAS,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000kRamAAE,00130000009aWp3AAE,Defective
00630000003VcVlAAK,Big Corp201211lAAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000kRamAAE,00130000009aWetAAE,Defective
00630000003Vd38AAC,iCompany2012118AAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000kRamAAE,00130000009aXS8AAM,Defective
00630000003VdM5AAK,Big Corp2012115AAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aUnOAAU,Defective
00630000003VdQCAA0,Big Corp201211CAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009ahiHAAQ,Defective
00630000003Ve7UAAS,Big Corp201211UAAS,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000kRamAAE,00130000009ajW6AAI,Defective
00630000003VfmyAAC,Big Corp201211yAAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000kRamAAE,00130000009ajvsAAA,Defective
00630000003Vg7cAAC,iCompany201211cAAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009alU8AAI,Defective
00630000003VgBWAA0,Big Corp201211WAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009anmSAAQ,Defective
00630000003VgImAAK,Big Corp201311mAAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-05-10,00530000000jHsfAAE,0013000000EOLp1AAH,Defective
00630000003VgUJAA0,Big Corp201211JAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009an2qAAA,Defective
00630000003VhdkAAC,Yankeedoodle201211kAAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000kRamAAE,00130000009anu7AAA,Defective
00630000003VhGPAA0,Big Corp201211PAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009ao0lAAA,Defective
00630000003VhQcAAK,Big Corp201211cAAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aoYnAAI,Defective
00630000003VhxoAAC,Big Corp201211oAAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009apeVAAQ,Defective
00630000003Vj00AAC,Yankeedoodle2012110AAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-04-20,00530000000jHsfAAE,00130000009ar75AAA,Defective
00630000003vO2iAAE,iCompany20131iAAE,"",New,31448.76,Qualified Out,0,Omitted,"","","","",2012-01-11,2012-08-30,00530000000pXA1AAM,0013000000C28PQAAZ,ProductC
00630000003vOcqAAE,Big Corp20131qAAE,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-01-11,2012-04-22,00530000000pXA1AAM,0013000000CZg4fAAD,Defective
00630000003VWrdAAG,Big Corp201211dAAG,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000kRamAAE,00130000009aHgaAAE,Defective
00630000003VXMrAAO,Big Corp201211rAAO,"","",0.00,Closed Lost,0,Omitted,"","","","",2011-11-14,2012-04-20,00530000000jHsfAAE,00130000009aGESAA2,Defective
00630000003VYkcAAG,Big Corp201211cAAG,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aL0SAAU,Defective
00630000003VYqNAAW,Big Corp201211NAAW,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aMz6AAE,Defective
00630000003VYvnAAG,Big Corp201211nAAG,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aJDrAAM,Defective
00630000003VZHZAA4,Big Corp201211ZAA4,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aIkYAAU,Defective
00630000003VZsaAAG,Big Corp201211aAAG,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000jHsfAAE,00130000009aHfOAAU,Defective
00630000003VZy6AAG,Big Corp2012116AAG,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-14,2012-02-29,00530000000kRamAAE,00130000009aNDLAA2,Defective
00630000003W355AAC,Big Corp2012115AAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000jHsfAAE,00130000009bL64AAE,Defective
00630000003W356AAC,Big Corp2012116AAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000kRamAAE,00130000009bL65AAE,Defective
00630000003W3mvAAC,Big Corp201211vAAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-04-24,00530000000kRamAAE,00130000009FsT9AAK,Defective
00630000003W44EAAS,Big Corp201211EAAS,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000jHsfAAE,00130000009bPHJAA2,Defective
00630000003W4v8AAC,Big Corp2012118AAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000jHsfAAE,00130000009bTgQAAU,Defective
00630000003W54xAAC,Big Corp201211xAAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000kRamAAE,00130000009bSMBAA2,Defective
00630000003W5GlAAK,Big Corp201211lAAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000kRamAAE,00130000009bWYHAA2,Defective
00630000003W5jMAAS,Big Corp201211MAAS,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000kRamAAE,00130000009bVJ4AAM,Defective
00630000003W5QqAAK,Big Corp201211qAAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000jHsfAAE,00130000009bTigAAE,Defective
00630000003W5voAAC,Big Corp201211oAAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000kRamAAE,00130000009bXDhAAM,Defective
00630000003W5xmAAC,Big Corp201211mAAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000jHsfAAE,00130000009bPqhAAE,Defective
00630000003W60XAAS,Big Corp201211XAAS,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000jHsfAAE,00130000009bTVfAAM,Defective
00630000003W67xAAC,Big Corp201211xAAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000jHsfAAE,00130000009bLwwAAE,Defective
00630000003W6aLAAS,Big Corp201211LAAS,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000kRamAAE,00130000009bXjfAAE,Defective
00630000003W6BdAAK,Big Corp201211dAAK,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000jHsfAAE,00130000009bWyJAAU,Defective
00630000003W6CnAAK,Big Corp201211nAAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000kRamAAE,00130000009bWaAAAU,Defective
00630000003W6HTAA0,Yankeedoodle201211TAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000jHsfAAE,00130000009bSr7AAE,Defective
00630000003W717AAC,Big Corp2012117AAC,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000jHsfAAE,00130000009RlNlAAK,Defective
00630000003W7AYAA0,Big Corp201211YAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-15,2012-02-29,00530000000kRamAAE,00130000009bYchAAE,Defective
00630000003WbgFAAS,iCompany201311FAAS,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-04-24,00530000000jHsfAAE,0013000000D84ATAAZ,Defective
00630000003WbNxAAK,Big Corp201211xAAK,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-02-29,00530000000kRamAAE,00130000009cnOPAAY,Defective
00630000003WbqoAAC,Big Corp201211oAAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-02-29,00530000000jHsfAAE,00130000009cnuMAAQ,Defective
00630000003wkggAAA,Big Corp20131gAAA,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-01-13,2012-08-12,00530000000jHsfAAE,0013000000AZsyEAAT,Defective
00630000003WmHyAAK,Trees R Us201211yAAK,"","",0.00,Closed Lost,0,Omitted,"","","","",2011-11-17,2012-04-03,00580000004E7kGAAS,00130000009dE9tAAE,Defective
00630000003WPK5AAO,Yankeedoodle2012115AAO,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-09-30,00530000000jHsfAAE,00130000009cB27AAE,Defective
00630000003WqRFAA0,BushLeague201211FAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-17,2012-09-30,00530000000jHsfAAE,00130000009dLjOAAU,Defective
00630000003WrmAAAS,BushLeague201211AAAS,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-17,2012-02-29,00530000000jHsfAAE,00130000009dNRfAAM,Defective
00630000003WTGJAA4,Big Corp201211JAA4,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-02-29,00530000000jHsfAAE,00130000009cW2jAAE,Defective
00630000003WTiRAAW,Big Corp201211RAAW,"",New,2402.12,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-03-26,00530000000jHsfAAE,00130000009cWE2AAM,ProductD
00630000003WUrLAAW,Big Corp201211LAAW,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-02-29,00530000000kRamAAE,00130000009cYiFAAU,Defective
00630000003WV5wAAG,Big Corp201211wAAG,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-02-29,00530000000jHsfAAE,00130000009cYaPAAU,Defective
00630000003WV7QAAW,Big Corp201211QAAW,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-02-29,00530000000jHsfAAE,00130000009cbQlAAI,Defective
00630000003WVfKAAW,Big Corp201211KAAW,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-02-29,00530000000kRamAAE,00130000009cZjMAAU,Defective
00630000003WZf1AAG,Big Corp2012111AAG,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-02-29,00530000000jHsfAAE,00130000009cmUlAAI,Defective
00630000003WZQhAAO,Big Corp201211hAAO,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-16,2012-02-29,00530000000kRamAAE,00130000009clbJAAQ,Defective
00630000003X3F6AAK,BushLeague2012116AAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-17,2012-02-29,00530000000jHsfAAE,00130000009dih3AAA,Defective
00630000003XWD7AAO,Big Corp2012117AAO,"",New,2119.79,Qualified Out,0,Omitted,"","","","",2011-11-18,2012-09-30,00530000000jHsfAAE,00130000009aqbpAAA,ProductD
00630000003Yd1rAAC,Big Corp201211rAAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-22,2012-02-29,00530000000jHsfAAE,00130000009hOcUAAU,Defective
00630000003YgcgAAC,Yankeedoodle201211gAAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-22,2012-04-24,00530000000kRamAAE,00130000009hP7mAAE,Defective
00630000003YgfgAAC,Big Corp201311gAAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-22,2013-05-06,00530000000pXA1AAM,0013000000CIRcYAAX,Defective
00630000003YiljAAC,Big Corp201211jAAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-22,2012-02-29,00530000000jHsfAAE,00130000009hVRyAAM,Defective
00630000003Yn7qAAC,Big Corp201211qAAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-22,2012-02-29,00530000000jHsfAAE,00130000009hmhYAAQ,Defective
00630000003YnoDAAS,Big Corp201211DAAS,"","",0.00,Closed Lost,0,Omitted,"","","","",2011-11-22,2012-02-29,00530000000jHsfAAE,00130000009ha0GAAQ,Defective
00630000003YnVOAA0,Big Corp201211OAA0,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-22,2012-09-30,00530000000jHsfAAE,00130000009haUEAAY,Defective
00630000003YpzkAAC,Big Corp201211kAAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-22,2012-04-24,00530000000kRamAAE,0013000000HkBS3AAN,Defective
00630000003YqcLAAS,Big Corp201211LAAS,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-22,2012-02-29,00530000000jHsfAAE,00130000009hdbdAAA,Defective
00630000003YqhGAAS,Big Corp201211GAAS,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-22,2012-02-29,00530000000jHsfAAE,00130000009hmTkAAI,Defective
00630000003YqlQAAS,Big Corp201211QAAS,"","",0.00,Closed Lost,0,Omitted,"","","","",2011-11-22,2012-03-30,00530000000jHsfAAE,00130000009hknGAAQ,Defective
00630000003Yqp1AAC,Big Corp2012111AAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-22,2012-02-29,00530000000jHsfAAE,00130000009hmQhAAI,Defective
00630000003YRpMAAW,iCompany201311MAAW,"",New,0.35,Qualified Out,0,Omitted,"","","","",2011-11-21,2012-08-13,00580000003UgzRAAS,0013000000D8jFNAAZ,Defective
00630000003YS5bAAG,Big Corp201311bAAG,"",New,0.00,Qualified Out,0,Omitted,"","","","",2011-11-21,2012-11-30,00530000000pXA1AAM,0013000000BManmAAD,Defective
00630000003Ys6SAAS,Big Corp201211SAAS,"","",0.00,Qualified Out,0,Omitted,"","","","",2011-11-22,2012-02-29,00530000000jHsfAAE,00130000009i6bLAAQ,Defective
00630000003YSumAAG,Big Corp201311mAAG,"",New,0.35,Qualified Out,0,Omitted,"","","","",2011-11-21,2012-05-31,00530000000pXA1AAM,0013000000Ca4rTAAR,Defective
00630000003YTBRAA4,Big Corp201311RAA4,"",New,0.35,Qualified Out,0,Omitted,"","","","",2011-11-21,2012-05-31,00530000000pXA1AAM,0013000000Ca4qfAAB,Defective
0063000000425GmAAI,Big Corp20131mAAI,"",New,14134.28,Qualified Out,0,Omitted,"","","","",2012-01-11,2012-05-15,00530000000pXA1AAM,0013000000C4vRuAAJ,ProductC
006300000045LyWAAU,Big Corp20132WAAU,"",New,5300.35,Qualified Out,0,Omitted,"","","","",2012-02-09,2012-09-06,00530000000jHsfAAE,0013000000BZx6FAAT,ProductD
00630000004F1GyAAK,Big Corp20131yAAK,"",New,8833.57,Qualified Out,0,Omitted,"","","","",2012-01-19,2012-05-01,00530000000jHsfAAE,0013000000AYelFAAT,ProductD
00630000004K3QpAAK,Trees R Us20121pAAK,"",New,3038.16,Qualified Out,0,Omitted,"","","","",2012-01-23,2012-08-12,00530000000jHsfAAE,00130000009tqIHAAY,ProductD
00630000004MJU0AAO,Big Corp201310AAO,"",New,0.00,Closed Lost,0,Omitted,"","","","",2012-01-27,2012-04-06,00530000000jHsfAAE,0013000000B4sIgAAJ,Defective
00630000004QcBAAA0,Yankeedoodle20132AAA0,"",New,3003.53,Closed Lost,0,Omitted,"","","","",2012-02-01,2012-10-01,00530000000jHsfAAE,0013000000BNMt7AAH,ProductD
00630000004THmPAAW,Big Corp20132PAAW,"",New,0.00,Closed Lost,0,Omitted,"","","","",2012-02-03,2012-05-07,00530000000jHsfAAE,0013000000BNuMNAA1,Defective
00630000004THrKAAW,Big Corp20132KAAW,"",New,1766.78,Closed Lost,0,Omitted,"","","","",2012-02-03,2012-05-17,00530000000jHsfAAE,0013000000BNuIrAAL,ProductD
00630000004THW5AAO,Big Corp201325AAO,"",New,9893.99,Closed Lost,0,Omitted,"","","","",2012-02-03,2013-02-28,00530000000jHsfAAE,0013000000BNuB5AAL,ProductC
00630000004TIpoAAG,Big Corp20132oAAG,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-02-03,2012-08-12,00530000000jHsfAAE,0013000000BNy0PAAT,Defective
00630000004TJ86AAG,Big Corp201326AAG,B9900012,New,12720.85,Closed Won,100,Closed,"","","","",2012-02-03,2012-07-31,00530000000jHsfAAE,0013000000BNzdiAAD,ProductC
00630000004XFFXAA4,Big Corp20132XAA4,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-02-06,2012-08-12,00530000000jHsfAAE,0013000000BOK9LAAX,Defective
00630000004XKeiAAG,Big Corp20132iAAG,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-02-07,2012-05-31,00530000000jHsfAAE,0013000000BOTGhAAP,Defective
00630000004y2y5AAA,Big Corp201225AAA,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-02-20,2012-08-12,00530000000jHsfAAE,0013000000I3u5aAAB,Defective
00630000004y317AAA,Big Corp201327AAA,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-02-20,2012-05-31,00530000000kRamAAE,0013000000BnyLwAAJ,Defective
00630000004ZrPKAA0,Big Corp20132KAA0,"",New,22968.20,Closed Lost,0,Omitted,"","","","",2012-02-08,2012-08-27,00530000000jHsfAAE,0013000000BOft5AAD,ProductC
006300000051y5WAAQ,iCompany20132WAAQ,"",New,4240.28,Qualified Out,0,Omitted,"","","","",2012-02-23,2012-11-30,00530000000ow7AAAQ,0013000000BoYu8AAF,ProductD
006300000051yMsAAI,Big Corp20132sAAI,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-02-23,2012-05-31,00530000000kRamAAE,0013000000BoZcNAAV,Defective
006300000051zJ5AAI,Big Corp201325AAI,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-02-23,2012-04-23,00530000000qAf3AAE,0013000000BoawyAAB,Defective
0063000000522XFAAY,Yankeedoodle20132FAAY,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-02-23,2012-08-12,00530000000jHsfAAE,0013000000D7scgAAB,Defective
006300000053J3WAAU,Big Corp20132WAAU,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-02-24,2012-05-31,00530000000kRamAAE,0013000000Boj9rAAB,Defective
0063000000573feAAA,Big Corp20122eAAA,"",New,17667.84,Closed Lost,0,Omitted,"","","","",2012-02-27,2012-07-27,00530000000ow7AAAQ,0013000000HlOw6AAF,ProductC
0063000000573PcAAI,Big Corp20132cAAI,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-02-27,2012-08-12,00530000000jHsfAAE,0013000000BpOTbAAN,Defective
006300000057rSBAAY,Big Corp20133BAAY,"",New,4240.28,Qualified Out,0,Omitted,"","","","",2012-03-02,2012-08-12,00530000000jHsfAAE,0013000000C3pMZAAZ,ProductD
006300000058Ia2AAE,Big Corp201332AAE,"","",22968.20,Qualified Out,0,Omitted,"","","","",2012-03-03,2012-11-30,00530000000jHsfAAE,0013000000C4uoEAAR,ProductC
006300000058IbgAAE,Big Corp20123gAAE,"",Add-On,26501.77,Qualified Out,0,Omitted,"","","","",2012-03-03,2013-05-30,00530000000pXA1AAM,00130000004YS0MAAW,ProductC
006300000058IcbAAE,Big Corp20133bAAE,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-03-03,2012-08-30,00530000000pXA1AAM,0013000000C4vOjAAJ,Defective
006300000058IfHAAU,Big Corp20133HAAU,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-03-03,2012-08-30,00530000000pXA1AAM,0013000000C4vR5AAJ,Defective
006300000058IGoAAM,Big Corp20133oAAM,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-03-03,2012-10-15,00530000000pXA1AAM,0013000000C4hb0AAB,Defective
006300000058IiuAAE,Big Corp20133uAAE,"",New,0.35,Qualified Out,0,Omitted,"","","","",2012-03-03,2012-11-30,00530000000pXA1AAM,0013000000C4vlFAAR,Defective
006300000058IjAAAU,Big Corp20133AAAU,"",New,0.35,Qualified Out,0,Omitted,"","","","",2012-03-03,2012-12-30,00580000003UgzRAAS,0013000000C4vnNAAR,Defective
006300000058IM4AAM,Big Corp201334AAM,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-03,2012-09-18,00530000000jHsfAAE,0013000000C4nb6AAB,Defective
006300000058ISkAAM,Big Corp20133kAAM,"",New,22968.20,Qualified Out,0,Omitted,"","","","",2012-03-03,2012-08-30,00530000000pXA1AAM,0013000000C4q16AAB,ProductC
006300000058IU0AAM,Big Corp201330AAM,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-03,2012-08-13,00530000000jHsfAAE,0013000000C4qupAAB,Defective
006300000058IWzAAM,Big Corp20133zAAM,"","",17667.84,Qualified Out,0,Omitted,"","","","",2012-03-03,2012-11-30,00530000000jHsfAAE,0013000000C4s4bAAB,ProductC
006300000058IXYAA2,Big Corp20133YAA2,"",New,0.35,Qualified Out,0,Omitted,"","","","",2012-03-03,2012-11-30,00530000000pXA1AAM,0013000000C4vRjAAJ,Defective
006300000059OfNAAU,Big Corp20133NAAU,"",New,5300.35,Qualified Out,0,Omitted,"","","","",2012-03-10,2012-07-08,00530000000jHsfAAE,0013000000CFuobAAD,ProductD
006300000059TbzAAE,Big Corp20133zAAE,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-13,2012-08-12,00530000000jHsfAAE,0013000000CGAMEAA5,Defective
00630000005adgTAAQ,Big Corp20133TAAQ,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-31,2012-08-12,00530000000jHsfAAE,0013000000CqQtVAAV,Defective
00630000005afqYAAQ,Big Corp20133YAAQ,"",New,5300.35,Qualified Out,0,Omitted,"","","","",2012-03-31,2012-11-12,00530000000jHsfAAE,0013000000CqVKWAA3,ProductD
00630000005AjxRAAS,Big Corp20133RAAS,"","",1766.78,Closed Lost,0,Omitted,"","","","",2012-03-14,2012-08-30,00530000000jHsfAAE,0013000000CGQHDAA5,ProductD
00630000005ecRIAAY,Big Corp20134IAAY,"","",1766.78,Qualified Out,0,Omitted,"","","","",2012-04-04,2012-07-08,00530000000jHsfAAE,0013000000CrPF1AAN,ProductD
00630000005ej81AAA,Big Corp201341AAA,"","",3533.57,Qualified Out,0,Omitted,"","","","",2012-04-04,2012-06-21,00530000000jHsfAAE,0013000000CrPUlAAN,ProductD
00630000005eSmpAAE,Trees R Us20124pAAE,"","",3533.57,Qualified Out,0,Omitted,"","","","",2012-04-03,2012-08-30,00530000000jHsfAAE,00130000009treCAAQ,ProductD
00630000005EyPeAAK,Big Corp20133eAAK,"","",1766.78,Qualified Out,0,Omitted,"","","","",2012-03-14,2012-07-24,00530000000jHsfAAE,0013000000CGmznAAD,ProductD
00630000005EySOAA0,Big Corp20133OAA0,B9900013,New,23727.92,Closed Won,100,Closed,"","","","",2012-03-14,2012-07-31,00530000000jHsfAAE,0013000000CGoRPAA1,ProductC
00630000005gemKAAQ,Big Corp20134KAAQ,"","",1766.78,Qualified Out,0,Omitted,"","","","",2012-04-05,2012-08-30,00530000000jHsfAAE,0013000000CrgaYAAR,ProductD
00630000005glIjAAI,Big Corp20134jAAI,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-04-05,2012-08-12,00530000000jHsfAAE,0013000000CrhPhAAJ,Defective
00630000005HwJYAA0,Big Corp20133YAA0,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-17,2012-05-31,00530000000kRamAAE,0013000000CHkT2AAL,Defective
00630000005Qfc1AAC,Big Corp201331AAC,"",New,0.00,Qualified Out,0,Omitted,"","","","",2012-03-21,2012-05-31,00530000000kRamAAE,0013000000CIRM3AAP,Defective
00630000005sCAMAA2,iCompany20134MAA2,"","",53003.53,Qualified Out,0,Omitted,"","","","",2012-04-07,2012-10-16,00530000000jHsfAAE,0013000000D84DMAAZ,ProductC
00630000005TQiZAAW,Big Corp20133ZAAW,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-23,2012-09-18,00530000000jHsfAAE,0013000000CZycxAAD,Defective
00630000005TRciAAG,Big Corp20123iAAG,"",New,3533.57,Qualified Out,0,Omitted,"","","","",2012-03-23,2012-11-27,00530000000qAf3AAE,0013000000GqECxAAN,ProductD
00630000005UwGwAAK,Big Corp20133wAAK,"","",0.00,Qualified Out,0,Omitted,"","","","",2012-03-24,2012-08-12,00530000000jHsfAAE,0013000000C3pMZAAZ,Defective
